REGION TYPE,REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Oregon,2016,49,1.07239,52,18,4849
States,Pennsylvania,2016,49,1.46324,208,59,14215
States,Rhode Island,2016,49,0.328887,18,17,5473
States,South Carolina,2016,49,1.87075,110,14,5880
States,South Dakota,2016,49,0.993339,85,34,8557
States,Tennessee,2016,49,2.44096,246,56,10078
States,Texas,2016,49,3.06871,816,113,26591
States,Utah,2016,49,1.37566,335,41,24352
States,Vermont,2016,49,0.401875,12,10,2986
States,Virginia,2016,49,2.22633,2012,142,90373
States,Washington,2016,49,0.528493,23,38,4352
States,West Virginia,2016,49,1.19682,173,46,14455
States,Wisconsin,2016,49,1.49144,61,24,4090
States,Wyoming,2016,49,0.762631,32,24,4196
States,Puerto Rico,2016,49,11.2342,507,8,4513
States,Virgin Islands,2016,49,1.99734,15,2,751
States,New York City,2016,49,2.66627,2779,83,104228
States,Alabama,2016,50,3.84472,310,26,8063
States,Alaska,2016,50,0.683995,10,6,1462
States,Arizona,2016,50,2.02974,550,54,27097
States,Arkansas,2016,50,1.95973,73,12,3725
States,California,2016,50,2.37525,1190,124,50100
States,Colorado,2016,50,1.4232,53,7,3724
States,Connecticut,2016,50,1.73439,70,21,4036
States,Delaware,2016,50,0.145826,4,13,2743
States,District of Columbia,2016,50,7.7642,216,2,2782
States,Florida,2016,50,X,X,X,X
States,Georgia,2016,50,3.15559,1544,55,48929
States,Hawaii,2016,50,3.72263,51,16,1370
States,Idaho,2016,50,1.38484,19,7,1372
States,Illinois,2016,50,2.09658,943,78,44978
States,Indiana,2016,50,1.55739,81,27,5201
States,Iowa,2016,50,0.363942,13,11,3572
States,Kansas,2016,50,1.52184,100,30,6571
States,Kentucky,2016,50,1.04621,211,30,20168
States,Louisiana,2016,50,2.68997,1302,97,48402
States,Maine,2016,50,0.57398,27,28,4704
States,Maryland,2016,50,1.35029,120,41,8887
States,Massachusetts,2016,50,1.01981,313,45,30692
States,Michigan,2016,50,1.7306,365,75,21091
States,Minnesota,2016,50,1.18233,76,21,6428
States,Mississippi,2016,50,3.57419,554,44,15500
States,Missouri,2016,50,1.85009,136,20,7351
States,Montana,2016,50,0.196271,6,8,3057
States,Nebraska,2016,50,0.498287,16,12,3211
States,Nevada,2016,50,1.45363,266,35,18299
States,New Hampshire,2016,50,0.463679,18,20,3882
States,New Jersey,2016,50,3.67201,575,25,15659
States,New Mexico,2016,50,1.71569,175,25,10200
States,New York,2016,50,1.47612,208,69,14091
States,North Carolina,2016,50,2.16034,294,47,13609
States,North Dakota,2016,50,0,0,5,534
States,Ohio,2016,50,1.28297,233,68,18161
States,Oklahoma,2016,50,5.09349,237,21,4653
States,Oregon,2016,50,2.19922,102,19,4638
States,Pennsylvania,2016,50,1.83919,234,58,12723
States,Rhode Island,2016,50,0.526118,28,17,5322
States,South Carolina,2016,50,2.67559,144,14,5382
States,South Dakota,2016,50,1.05459,85,34,8060
States,Tennessee,2016,50,2.26017,180,53,7964
States,Texas,2016,50,3.41272,887,111,25991
States,Utah,2016,50,1.8372,332,40,18071
States,Vermont,2016,50,0.562852,15,10,2665
States,Virginia,2016,50,2.31392,2072,139,89545
States,Washington,2016,50,1.35041,58,46,4295
States,West Virginia,2016,50,1.32006,175,43,13257
States,Wisconsin,2016,50,0.935866,34,24,3633
States,Wyoming,2016,50,1.34497,57,24,4238
States,Puerto Rico,2016,50,9.98654,445,8,4456
States,Virgin Islands,2016,50,2.5788,18,2,698
States,New York City,2016,50,2.99057,3020,81,100984
States,Alabama,2016,51,4.96494,347,25,6989
States,Alaska,2016,51,1.27688,19,6,1488
States,Arizona,2016,51,2.49073,591,54,23728
States,Arkansas,2016,51,1.61128,48,12,2979
States,California,2016,51,2.87829,1233,122,42838
States,Colorado,2016,51,1.74142,66,6,3790
States,Connecticut,2016,51,1.80426,33,17,1829
States,Delaware,2016,51,0.0785855,2,13,2545
States,District of Columbia,2016,51,8.41715,159,2,1889
States,Florida,2016,51,X,X,X,X
States,Georgia,2016,51,4.19486,1928,55,45961
States,Hawaii,2016,51,2.86885,28,15,976
States,Idaho,2016,51,1.21255,17,7,1402
States,Illinois,2016,51,2.30118,978,81,42500
States,Indiana,2016,51,1.45357,49,25,3371
States,Iowa,2016,51,0.637233,14,12,2197
States,Kansas,2016,51,2.37844,135,29,5676
States,Kentucky,2016,51,3.76962,413,29,10956
States,Louisiana,2016,51,3.30251,1618,102,48993
States,Maine,2016,51,0.692119,31,28,4479
States,Maryland,2016,51,1.75352,142,41,8098
States,Massachusetts,2016,51,1.1781,340,45,28860
States,Michigan,2016,51,2.12636,348,73,16366
States,Minnesota,2016,51,2.19521,121,20,5512
States,Mississippi,2016,51,4.79193,722,45,15067
States,Missouri,2016,51,2.28994,127,19,5546
States,Montana,2016,51,0.565171,16,9,2831
States,Nebraska,2016,51,0.942737,27,13,2864
States,Nevada,2016,51,1.70873,283,35,16562
States,New Hampshire,2016,51,0.563222,20,21,3551
States,New Jersey,2016,51,4.21506,646,24,15326
States,New Mexico,2016,51,2.06947,199,25,9616
States,New York,2016,51,3.14039,389,68,12387
States,North Carolina,2016,51,2.96854,268,44,9028
States,North Dakota,2016,51,2.92887,14,4,478
States,Ohio,2016,51,1.28987,201,70,15583
States,Oklahoma,2016,51,4.39372,179,20,4074
States,Oregon,2016,51,2.32236,67,12,2885
States,Pennsylvania,2016,51,1.94061,215,57,11079
States,Rhode Island,2016,51,0.450212,17,16,3776
States,South Carolina,2016,51,2.12046,119,15,5612
States,South Dakota,2016,51,1.35915,113,34,8314
States,Tennessee,2016,51,2.87308,206,51,7170
States,Texas,2016,51,4.10321,951,108,23177
States,Utah,2016,51,3.2999,408,32,12364
States,Vermont,2016,51,0.958606,22,9,2295
States,Virginia,2016,51,2.89868,2552,141,88040
States,Washington,2016,51,2.45626,73,46,2972
States,West Virginia,2016,51,1.49617,246,45,16442
States,Wisconsin,2016,51,1.57013,45,23,2866
States,Wyoming,2016,51,1.69361,66,22,3897
States,Puerto Rico,2016,51,12.1003,632,9,5223
States,Virgin Islands,2016,51,1.04322,7,2,671
States,New York City,2016,51,3.70624,3896,86,105120
States,Alabama,2016,52,5.47445,345,25,6302
States,Alaska,2016,52,1.60226,17,5,1061
States,Arizona,2016,52,2.53802,479,53,18873
States,Arkansas,2016,52,2.30608,66,12,2862
States,California,2016,52,3.52608,1419,128,40243
States,Colorado,2016,52,0.52356,2,4,382
States,Connecticut,2016,52,2.01806,38,18,1883
States,Delaware,2016,52,0.106952,2,13,1870
States,District of Columbia,2016,52,8.3007,106,2,1277
States,Florida,2016,52,X,X,X,X
States,Georgia,2016,52,4.48964,2084,54,46418
States,Hawaii,2016,52,3.2967,24,15,728
States,Idaho,2016,52,2.698,31,7,1149
States,Illinois,2016,52,3.06912,1234,77,40207
States,Indiana,2016,52,3.36203,82,24,2439
States,Iowa,2016,52,1.43392,23,12,1604
States,Kansas,2016,52,2.27661,120,28,5271
States,Kentucky,2016,52,4.25743,473,30,11110
States,Louisiana,2016,52,3.69227,1938,95,52488
States,Maine,2016,52,1.04447,31,28,2968
States,Maryland,2016,52,2.41278,148,41,6134
States,Massachusetts,2016,52,1.55035,315,44,20318
States,Michigan,2016,52,2.35249,366,72,15558
States,Minnesota,2016,52,2.33905,105,21,4489
States,Mississippi,2016,52,4.07867,730,45,17898
States,Missouri,2016,52,4.06755,224,20,5507
States,Montana,2016,52,0.229489,4,7,1743
States,Nebraska,2016,52,1.00209,24,13,2395
States,Nevada,2016,52,2.1243,390,36,18359
States,New Hampshire,2016,52,0.219974,5,20,2273
States,New Jersey,2016,52,5.77482,894,22,15481
States,New Mexico,2016,52,2.0295,183,26,9017
States,New York,2016,52,5.42753,537,64,9894
States,North Carolina,2016,52,3.41129,194,44,5687
States,North Dakota,2016,52,0.358852,3,5,836
States,Ohio,2016,52,1.57742,228,62,14454
States,Oklahoma,2016,52,6.1,244,21,4000
States,Oregon,2016,52,5.786,219,17,3785
States,Pennsylvania,2016,52,3.13256,298,56,9513
States,Rhode Island,2016,52,0.782998,21,17,2682
States,South Carolina,2016,52,4.26055,208,14,4882
States,South Dakota,2016,52,1.41151,104,34,7368
States,Tennessee,2016,52,3.5409,174,53,4914
States,Texas,2016,52,4.32471,960,109,22198
States,Utah,2016,52,3.89622,449,31,11524
States,Vermont,2016,52,0.964957,19,9,1969
States,Virginia,2016,52,3.4293,3203,134,93401
States,Washington,2016,52,3.2281,91,46,2819
States,West Virginia,2016,52,2.44053,476,45,19504
States,Wisconsin,2016,52,1.3245,22,21,1661
States,Wyoming,2016,52,1.28665,43,22,3342
States,Puerto Rico,2016,52,12.0582,423,7,3508
States,Virgin Islands,2016,52,1.40647,10,2,711
States,New York City,2016,52,4.75291,4859,65,102232
States,Alabama,2017,1,4.38736,275,24,6268
States,Alaska,2017,1,0.8519,13,6,1526
States,Arizona,2017,1,2.3799,540,55,22690
States,Arkansas,2017,1,1.92242,56,12,2913
States,California,2017,1,3.2667,1559,133,47724
States,Colorado,2017,1,1.89284,65,6,3434
States,Connecticut,2017,1,2.85036,48,17,1684
States,Delaware,2017,1,0.185014,4,13,2162
States,District of Columbia,2017,1,7.84964,142,2,1809
States,Florida,2017,1,X,X,X,X
States,Georgia,2017,1,3.69019,1982,57,53710
States,Hawaii,2017,1,3.45141,38,14,1101
States,Idaho,2017,1,1.75439,26,8,1482
States,Illinois,2017,1,2.82989,1267,80,44772
States,Indiana,2017,1,2.33485,82,26,3512
States,Iowa,2017,1,0.829384,21,12,2532
States,Kansas,2017,1,2.87326,163,28,5673
States,Kentucky,2017,1,2.56237,266,30,10381
States,Louisiana,2017,1,3.36725,1767,101,52476
States,Maine,2017,1,0.892857,44,28,4928
States,Maryland,2017,1,1.66687,137,41,8219
States,Massachusetts,2017,1,1.34451,356,45,26478
States,Michigan,2017,1,2.18288,455,77,20844
States,Minnesota,2017,1,2.27992,108,21,4737
States,Mississippi,2017,1,3.4803,622,49,17872
States,Missouri,2017,1,4.43428,252,20,5683
States,Montana,2017,1,0.234926,6,9,2554
States,Nebraska,2017,1,1.47908,41,14,2772
States,Nevada,2017,1,1.91924,337,35,17559
States,New Hampshire,2017,1,0.536616,17,21,3168
States,New Jersey,2017,1,5.51108,888,25,16113
States,New Mexico,2017,1,2.23859,228,26,10185
States,New York,2017,1,5.17272,584,65,11290
States,North Carolina,2017,1,2.56276,293,50,11433
States,North Dakota,2017,1,4.31548,29,6,672
States,Ohio,2017,1,1.43458,225,72,15684
States,Oklahoma,2017,1,6.34468,289,21,4555
States,Oregon,2017,1,5.1757,190,18,3671
States,Pennsylvania,2017,1,2.91819,351,61,12028
States,Rhode Island,2017,1,1.26302,40,17,3167
States,South Carolina,2017,1,4.50584,212,14,4705
States,South Dakota,2017,1,1.69849,137,34,8066
States,Tennessee,2017,1,3.75696,290,55,7719
States,Texas,2017,1,4.19085,1076,113,25675
States,Utah,2017,1,3.37125,409,35,12132
States,Vermont,2017,1,0.976909,22,9,2252
States,Virginia,2017,1,3.18906,3144,146,98587
States,Washington,2017,1,2.53727,97,46,3823
States,West Virginia,2017,1,1.79407,368,44,20512
States,Wisconsin,2017,1,1.26724,34,22,2683
States,Wyoming,2017,1,1.7214,65,23,3776
States,Puerto Rico,2017,1,9.92183,495,8,4989
States,Virgin Islands,2017,1,0.722543,5,2,692
States,New York City,2017,1,3.58987,3776,73,105185
States,Alabama,2017,2,4.11625,330,24,8017
States,Alaska,2017,2,2.62123,40,6,1526
States,Arizona,2017,2,2.07138,585,54,28242
States,Arkansas,2017,2,2.39415,95,12,3968
States,California,2017,2,2.9995,1490,129,49675
States,Colorado,2017,2,1.64474,55,5,3344
States,Connecticut,2017,2,2.79488,59,17,2111
States,Delaware,2017,2,0.633357,18,13,2842
States,District of Columbia,2017,2,8.478,210,2,2477
States,Florida,2017,2,X,X,X,X
States,Georgia,2017,2,3.39153,1923,58,56700
States,Hawaii,2017,2,4.44596,65,15,1462
States,Idaho,2017,2,2.29383,42,7,1831
States,Illinois,2017,2,2.88986,1350,79,46715
States,Indiana,2017,2,2.00946,102,26,5076
States,Iowa,2017,2,1.04279,29,11,2781
States,Kansas,2017,2,3.36849,214,28,6353
States,Kentucky,2017,2,3.60641,394,32,10925
States,Louisiana,2017,2,3.21637,1715,102,53321
States,Maine,2017,2,0.646552,30,28,4640
States,Maryland,2017,2,2.22725,187,41,8396
States,Massachusetts,2017,2,1.32576,406,45,30624
States,Michigan,2017,2,2.15291,497,77,23085
States,Minnesota,2017,2,2.34944,142,21,6044
States,Mississippi,2017,2,3.37425,613,48,18167
States,Missouri,2017,2,3.60914,229,20,6345
States,Montana,2017,2,0.393106,13,9,3307
States,Nebraska,2017,2,1.6377,49,14,2992
States,Nevada,2017,2,1.66173,292,35,17572
States,New Hampshire,2017,2,0.620417,22,21,3546
States,New Jersey,2017,2,5.12789,830,25,16186
States,New Mexico,2017,2,2.09488,242,26,11552
States,New York,2017,2,5.93932,736,67,12392
States,North Carolina,2017,2,2.18439,290,48,13276
States,North Dakota,2017,2,0.922266,14,8,1518
States,Ohio,2017,2,1.27898,272,71,21267
States,Oklahoma,2017,2,8.13977,403,19,4951
States,Oregon,2017,2,1.91548,97,17,5064
States,Pennsylvania,2017,2,2.67744,358,58,13371
States,Rhode Island,2017,2,0.929692,32,16,3442
States,South Carolina,2017,2,3.67389,251,16,6832
States,South Dakota,2017,2,1.88282,170,34,9029
States,Tennessee,2017,2,4.06364,424,56,10434
States,Texas,2017,2,5.06267,1450,112,28641
States,Utah,2017,2,2.86365,377,36,13165
States,Vermont,2017,2,1.17499,28,9,2383
States,Virginia,2017,2,3.36477,2676,129,79530
States,Washington,2017,2,2.26771,113,45,4983
States,West Virginia,2017,2,1.78158,392,44,22003
States,Wisconsin,2017,2,1.92686,98,23,5086
States,Wyoming,2017,2,3.46399,152,23,4388
States,Puerto Rico,2017,2,5.74341,231,6,4022
States,Virgin Islands,2017,2,1.13314,8,2,706
States,New York City,2017,2,3.64388,3774,72,103571
States,Alabama,2017,3,6.10548,470,24,7698
States,Alaska,2017,3,1.9661,29,6,1475
States,Arizona,2017,3,2.43619,567,54,23274
States,Arkansas,2017,3,3.08824,126,13,4080
States,California,2017,3,2.77799,1441,129,51872
States,Colorado,2017,3,2.23164,79,5,3540
States,Connecticut,2017,3,3.29572,111,19,3368
States,Delaware,2017,3,0.406688,9,13,2213
States,District of Columbia,2017,3,4.99426,87,2,1742
States,Florida,2017,3,X,X,X,X
States,Georgia,2017,3,4.1903,2379,56,56774
States,Hawaii,2017,3,3.64261,53,16,1455
States,Idaho,2017,3,2.75527,51,8,1851
States,Illinois,2017,3,3.01511,1443,78,47859
States,Indiana,2017,3,2.11557,108,25,5105
States,Iowa,2017,3,1.75769,56,11,3186
States,Kansas,2017,3,5.10355,345,28,6760
States,Kentucky,2017,3,4.44958,462,31,10383
States,Louisiana,2017,3,3.63411,1965,99,54071
States,Maine,2017,3,0.908373,46,28,5064
States,Maryland,2017,3,2.73316,228,40,8342
States,Massachusetts,2017,3,1.51277,423,47,27962
States,Michigan,2017,3,2.14959,486,76,22609
States,Minnesota,2017,3,3.40085,225,21,6616
States,Mississippi,2017,3,4.1751,763,48,18275
States,Missouri,2017,3,3.74388,283,19,7559
States,Montana,2017,3,0.48226,14,9,2903
States,Nebraska,2017,3,2.86899,83,13,2893
States,Nevada,2017,3,1.61179,281,35,17434
States,New Hampshire,2017,3,0.517007,19,21,3675
States,New Jersey,2017,3,5.9981,1009,29,16822
States,New Mexico,2017,3,2.7369,305,27,11144
States,New York,2017,3,6.78861,913,68,13449
States,North Carolina,2017,3,2.66282,397,49,14909
States,North Dakota,2017,3,1.88273,35,10,1859
States,Ohio,2017,3,1.73702,358,71,20610
States,Oklahoma,2017,3,8.77725,463,19,5275
States,Oregon,2017,3,2.63546,143,19,5426
States,Pennsylvania,2017,3,3.37152,465,60,13792
States,Rhode Island,2017,3,0.838574,28,16,3339
States,South Carolina,2017,3,5.70071,360,16,6315
States,South Dakota,2017,3,2.57515,245,34,9514
States,Tennessee,2017,3,4.09586,417,57,10181
States,Texas,2017,3,5.47691,1563,112,28538
States,Utah,2017,3,2.89367,292,30,10091
States,Vermont,2017,3,1.1658,27,9,2316
States,Virginia,2017,3,3.19863,3049,145,95322
States,Washington,2017,3,4.19013,186,45,4439
States,West Virginia,2017,3,2.64722,619,44,23383
States,Wisconsin,2017,3,2.62467,150,25,5715
States,Wyoming,2017,3,2.57927,109,22,4226
States,Puerto Rico,2017,3,5.35672,226,8,4219
States,Virgin Islands,2017,3,0.89955,6,2,667
States,New York City,2017,3,4.0849,4359,78,106710
States,Alabama,2017,4,5.26563,449,25,8527
States,Alaska,2017,4,1.91713,31,6,1617
States,Arizona,2017,4,2.19555,569,54,25916
States,Arkansas,2017,4,4.0372,178,13,4409
States,California,2017,4,3.11572,1700,129,54562
States,Colorado,2017,4,1.87467,70,5,3734
States,Connecticut,2017,4,3.72844,134,14,3594
States,Delaware,2017,4,0.356761,10,13,2803
States,District of Columbia,2017,4,7.38916,195,2,2639
States,Florida,2017,4,X,X,X,X
States,Georgia,2017,4,4.17872,2370,58,56716
States,Hawaii,2017,4,5.1265,77,15,1502
States,Idaho,2017,4,1.71112,34,7,1987
States,Illinois,2017,4,3.222,1640,82,50900
States,Indiana,2017,4,3.42829,207,25,6038
States,Iowa,2017,4,2.64603,106,12,4006
States,Kansas,2017,4,5.60356,415,28,7406
States,Kentucky,2017,4,4.8653,540,29,11099
States,Louisiana,2017,4,3.71262,1943,96,52335
States,Maine,2017,4,0.813173,40,28,4919
States,Maryland,2017,4,2.86498,261,42,9110
States,Massachusetts,2017,4,1.79816,583,46,32422
States,Michigan,2017,4,2.3959,580,76,24208
States,Minnesota,2017,4,3.3874,236,21,6967
States,Mississippi,2017,4,3.57162,663,49,18563
States,Missouri,2017,4,5.67474,410,18,7225
States,Montana,2017,4,0.312767,11,8,3517
States,Nebraska,2017,4,2.60756,80,13,3068
States,Nevada,2017,4,1.54401,308,36,19948
States,New Hampshire,2017,4,0.693756,28,21,4036
States,New Jersey,2017,4,6.19741,1090,30,17588
States,New Mexico,2017,4,2.94725,371,28,12588
States,New York,2017,4,7.54014,1174,69,15570
States,North Carolina,2017,4,2.84282,431,49,15161
States,North Dakota,2017,4,3.88794,68,8,1749
States,Ohio,2017,4,1.99963,431,66,21554
States,Oklahoma,2017,4,11.5014,609,20,5295
States,Oregon,2017,4,2.97925,168,18,5639
States,Pennsylvania,2017,4,3.90425,535,57,13703
States,Rhode Island,2017,4,1.80101,82,16,4553
States,South Carolina,2017,4,6.34603,475,15,7485
States,South Dakota,2017,4,3.25399,298,33,9158
States,Tennessee,2017,4,4.20838,433,55,10289
States,Texas,2017,4,6.20619,1868,109,30099
States,Utah,2017,4,2.04686,325,32,15878
States,Vermont,2017,4,1.4435,29,8,2009
States,Virginia,2017,4,3.30228,3173,145,96085
States,Washington,2017,4,2.70833,130,45,4800
States,West Virginia,2017,4,2.56329,564,43,22003
States,Wisconsin,2017,4,2.67524,179,26,6691
States,Wyoming,2017,4,3.04047,136,22,4473
States,Puerto Rico,2017,4,6.01822,284,9,4719
States,Virgin Islands,2017,4,0.56926,6,3,1054
States,New York City,2017,4,3.86655,4091,86,105805
States,Alabama,2017,5,6.47647,538,24,8307
States,Alaska,2017,5,2.29153,36,6,1571
States,Arizona,2017,5,2.44798,647,54,26430
States,Arkansas,2017,5,6.71024,308,12,4590
States,California,2017,5,3.19202,1667,121,52224
States,Colorado,2017,5,2.27024,83,5,3656
States,Connecticut,2017,5,4.43425,174,14,3924
States,Delaware,2017,5,0.726644,21,13,2890
States,District of Columbia,2017,5,8.94928,247,2,2760
States,Florida,2017,5,X,X,X,X
States,Georgia,2017,5,4.72879,2666,58,56378
States,Hawaii,2017,5,4.27655,60,16,1403
States,Idaho,2017,5,1.69492,34,7,2006
States,Illinois,2017,5,3.58104,1810,81,50544
States,Indiana,2017,5,4.58925,281,26,6123
States,Iowa,2017,5,2.25039,87,11,3866
States,Kansas,2017,5,8.52463,635,28,7449
States,Kentucky,2017,5,4.51889,464,27,10268
States,Louisiana,2017,5,4.69911,2473,97,52627
States,Maine,2017,5,0.931446,50,27,5368
States,Maryland,2017,5,2.90698,275,42,9460
States,Massachusetts,2017,5,2.23652,737,47,32953
States,Michigan,2017,5,3.16458,777,77,24553
States,Minnesota,2017,5,3.44587,247,21,7168
States,Mississippi,2017,5,5.50059,1112,51,20216
States,Missouri,2017,5,6.49829,476,18,7325
States,Montana,2017,5,0.504484,18,9,3568
States,Nebraska,2017,5,3.20242,106,13,3310
States,Nevada,2017,5,1.76521,332,35,18808
States,New Hampshire,2017,5,0.632431,25,20,3953
States,New Jersey,2017,5,6.76102,1180,31,17453
States,New Mexico,2017,5,4.10959,504,27,12264
States,New York,2017,5,8.68115,1431,69,16484
States,North Carolina,2017,5,5.17611,773,48,14934
States,North Dakota,2017,5,3.77868,84,9,2223
States,Ohio,2017,5,2.73095,533,65,19517
States,Oklahoma,2017,5,15.5039,780,17,5031
States,Oregon,2017,5,3.01508,180,21,5970
States,Pennsylvania,2017,5,4.18771,655,58,15641
States,Rhode Island,2017,5,2.48487,115,16,4628
States,South Carolina,2017,5,7.10465,425,13,5982
States,South Dakota,2017,5,4.05593,409,34,10084
States,Tennessee,2017,5,4.93514,544,57,11023
States,Texas,2017,5,8.48188,2774,112,32705
States,Utah,2017,5,1.60697,297,32,18482
States,Vermont,2017,5,1.91404,57,10,2978
States,Virginia,2017,5,3.73817,3603,148,96384
States,Washington,2017,5,2.04619,101,47,4936
States,West Virginia,2017,5,2.89023,574,44,19860
